ts,gatewayId,linkQuality,ieee,receivedSync,flowRate,flowSpeed,totalFlowRate,positiveTotalFlow,positiveTotalFlowDecimal,quality,upstream,downstream,inletTemp,outletTemp,degree,unit
"2017-05-06 09:53:26.599",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 09:54:10.042",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 09:55:09.007",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 09:56:24.447",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 09:57:03.787",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 09:58:09.714",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 09:59:23.295",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:00:05.986",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:01:08.713",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:02:26.319",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:03:35.263",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:04:13.422",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:05:04.490",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:06:37.044",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:07:42.103",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:08:29.113",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:09:27.370",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:10:14.485",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:11:01.862",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:12:37.665",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:13:12.000",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:14:18.913",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:15:01.863",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:16:03.377",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:17:09.375",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:18:30.514",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:19:08.002",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:20:23.993",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:21:37.933",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:22:01.111",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:23:08.790",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:24:09.229",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:25:24.966",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:26:07.697",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:27:12.061",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:28:26.022",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:29:37.005",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:30:30.866",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:31:17.301",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:32:03.602",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:33:11.766",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:34:32.165",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:35:40.631",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:36:37.405",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:37:24.132",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:38:31.809",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:39:31.875",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:40:18.497",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:41:22.490",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:42:14.902",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:43:14.008",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:44:08.949",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:45:03.935",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:46:19.065",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:47:00.811",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:48:17.464",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:49:27.920",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:50:38.771",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:51:06.692",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:52:32.562",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:53:38.054",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:54:45.225",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:55:17.275",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:56:07.275",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:57:08.875",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:58:35.610",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 10:59:37.724",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:00:18.111",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:01:20.317",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:02:29.861",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:03:02.927",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:04:42.190",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:05:16.032",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:06:05.285",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:07:03.542",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:08:16.851",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:09:09.057",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:10:04.543",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:11:19.192",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:12:12.883",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:13:07.329",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:14:36.703",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:15:05.395",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:16:15.143",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:17:34.659",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:18:09.012",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:18:09.263",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:19:21.738",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:20:02.755",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:21:11.979",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:22:29.242",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:23:31.635",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:24:16.084",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:25:05.618",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:26:34.736",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:27:14.046",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:28:22.769",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:29:16.279",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:30:37.748",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:31:24.486",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:32:41.178",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:33:12.879",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:34:23.613",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:35:27.994",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:36:26.418",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:37:02.418",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:38:02.679",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:39:29.944",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:40:11.008",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:41:18.734",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:42:10.953",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:43:02.719",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:44:38.577",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:45:01.937",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:46:28.918",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:47:00.950",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:48:09.716",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:49:27.773",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:50:29.555",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:51:33.783",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:52:00.801",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:53:12.229",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:54:31.518",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:55:04.433",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:56:33.273",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:57:07.407",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:58:13.745",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 11:59:24.425",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:00:01.160",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:01:08.748",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:02:07.466",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:03:07.466",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:04:06.206",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:05:30.214",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:06:13.115",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:07:00.727",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:08:29.128",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:09:08.886",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:10:01.671",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:11:32.259",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:12:04.169",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:13:02.033",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:14:17.967",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:15:28.842",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:16:35.247",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:17:28.475",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:18:17.015",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:19:02.887",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:20:23.339",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:21:01.081",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:22:24.218",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:23:09.251",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:24:18.140",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:25:22.631",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:26:05.846",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:27:38.806",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:28:04.600",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:29:02.269",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:30:05.768",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:31:05.507",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:32:30.149",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:33:17.214",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:34:12.773",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:35:19.591",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:36:35.389",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:37:01.439",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:38:07.080",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:39:26.756",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:40:15.870",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:41:20.227",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:42:30.594",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:43:11.831",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:44:33.516",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:45:11.785",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:46:05.893",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:47:13.829",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:48:30.571",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:49:14.466",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:50:11.785",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:51:18.782",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:52:38.146",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:53:29.974",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:54:22.628",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:55:02.525",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:56:04.898",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:57:23.657",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:58:30.284",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 12:59:13.279",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 13:00:14.231",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 13:01:26.537",18,157,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 13:02:10.034",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 13:03:10.744",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-05-06 13:04:01.971",18,155,c235ec,NULL,0,0,441536,446579,1057292141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
