ts,gatewayId,linkQuality,ieee,receivedSync,flowRate,flowSpeed,totalFlowRate,positiveTotalFlow,positiveTotalFlowDecimal,quality,upstream,downstream,inletTemp,outletTemp,degree,unit
"2017-11-05 14:37:07.246",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:38:30.193",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:39:20.175",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:40:06.867",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:41:21.078",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:42:38.756",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:43:01.473",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:44:37.656",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:45:18.871",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:46:00.265",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:47:17.346",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:48:05.507",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:49:07.092",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:50:08.050",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:51:01.838",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:52:08.563",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:53:38.436",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:54:25.715",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:55:02.786",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:56:12.327",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:57:25.089",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:58:10.893",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 14:59:03.801",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:00:25.661",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:01:18.803",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:02:17.753",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:03:09.140",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:04:12.789",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:05:05.323",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:06:40.465",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:07:01.817",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:08:10.922",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:09:28.287",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:10:40.919",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:11:23.815",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:12:26.988",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:13:35.485",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:14:40.792",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:15:03.890",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:16:41.888",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:17:06.059",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:18:01.164",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:19:05.099",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:20:30.769",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:21:36.274",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:22:36.377",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:23:04.087",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:24:08.048",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:25:00.823",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:26:21.378",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:27:17.796",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:28:03.212",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:29:17.509",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:30:18.123",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:31:14.021",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:32:27.581",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:33:21.504",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:34:06.604",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:35:08.632",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:36:12.453",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:37:20.617",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:38:20.918",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:39:37.700",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:40:12.796",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:41:39.401",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:42:05.306",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:43:01.502",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:44:10.436",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:45:16.878",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:46:00.872",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:47:40.819",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:48:41.117",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:49:34.000",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:50:15.719",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:51:05.199",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:52:09.717",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:53:14.459",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:54:14.470",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:55:00.732",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:56:38.034",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:57:25.275",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:58:24.112",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 15:59:11.339",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:00:39.083",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:01:08.912",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:02:38.795",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:03:37.377",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:04:21.838",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:05:05.533",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:06:08.743",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:07:08.666",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:08:42.309",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:09:29.477",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:10:21.769",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:11:13.150",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:12:02.755",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:13:36.319",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:14:21.953",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:15:17.192",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:16:08.776",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:17:03.583",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:18:26.016",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:19:40.107",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:20:32.530",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:21:12.803",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:22:21.575",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:23:18.959",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:24:17.441",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:25:31.508",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:26:40.730",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:27:15.065",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:28:19.561",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:29:00.952",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:30:21.637",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:31:07.724",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:32:18.557",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:33:27.782",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:34:16.242",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:35:00.489",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:36:08.091",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:37:00.248",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:38:21.488",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:39:00.687",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:40:28.828",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:41:01.419",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:42:21.413",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:43:32.204",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:44:19.169",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:45:41.575",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:46:18.889",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:47:08.648",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:48:05.571",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:49:22.458",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:50:16.649",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:51:03.245",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:52:16.072",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:53:00.918",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:54:23.256",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:55:17.080",18,178,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:56:32.444",18,176,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:57:17.089",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:58:06.221",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 16:59:19.151",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:00:19.151",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:01:09.098",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:02:11.896",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:03:05.228",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:04:10.764",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:05:29.537",18,178,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:06:42.333",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:08:00.297",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:08:33.405",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:09:36.805",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:10:35.713",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:11:46.996",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:12:49.684",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:13:07.993",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:14:42.254",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:16:41.965",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:17:37.735",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:17:42.913",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:18:07.786",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:19:45.582",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:20:08.261",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:21:26.770",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:22:00.774",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:23:13.982",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:24:31.764",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:25:43.801",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:26:31.834",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:27:07.264",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:28:50.507",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:29:42.013",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:30:40.970",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:31:17.452",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:32:09.679",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:33:35.110",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:34:41.006",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:35:05.662",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:38:29.658",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:39:10.401",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:39:52.386",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:39:59.884",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:40:19.318",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:41:29.806",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:42:45.885",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:43:22.189",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:44:19.120",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:45:55.246",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:46:21.498",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:47:56.173",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:48:48.278",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2017-11-05 17:49:46.894",18,186,d5df68,NULL,0,0,377397,377425,1060896757,NULL,NULL,NULL,NULL,NULL,NULL,NULL
